osm_id,name,surface,tracktype,smoothness,width,length_km,premium_score,premium_tier,access,bicycle,highway,start_lat,start_lon,end_lat,end_lon,score_surface,score_tracktype,score_smoothness,score_traffic,score_width,score_access
380124968,,unhewn_cobblestone,grade1,,,0.16,69,Good,yes,yes,track,51.08135,17.149849,51.080917,17.151977,10,25,12,10,7,5
381449772,,unknown,grade1,,,0.24,69,Good,yes,yes,track,50.770143,16.939247,50.771036,16.942396,10,25,12,10,7,5
384499083,,unknown,grade1,,,0.14,69,Good,yes,yes,track,51.355066,17.056062,51.354759,17.057974,10,25,12,10,7,5
384616147,,unknown,grade1,,,0.17,69,Good,yes,yes,track,50.878541,16.68741,50.878814,16.685054,10,25,12,10,7,5
385399057,Akacjowa,unpaved,grade2,,,0.1,69,Good,yes,yes,service,51.159063,17.258256,51.158814,17.259669,12,23,12,10,7,5
386360131,,sett,grade1,,,0.24,69,Good,yes,yes,track,51.110753,17.089105,51.112854,17.089535,10,25,12,10,7,5
386612444,,unknown,grade1,,,0.32,69,Good,yes,yes,service,51.150709,16.855449,51.15003,16.853354,10,25,12,10,7,5
387581234,,compacted,,,,0.2,69,Good,yes,yes,track,51.154051,16.981243,51.152323,16.982053,20,15,12,10,7,5
387836145,,unknown,grade1,,,0.16,69,Good,yes,yes,track,50.722918,16.800643,50.723559,16.798699,10,25,12,10,7,5
388688662,,unknown,grade1,,,0.17,69,Good,yes,yes,track,50.712808,16.833123,50.711432,16.832102,10,25,12,10,7,5
388770466,,unknown,grade1,,,1.33,69,Good,yes,yes,track,51.29159,16.493568,51.290408,16.475771,10,25,12,10,7,5
388770779,,unknown,grade1,,,1.58,69,Good,yes,yes,track,51.285984,16.492111,51.273188,16.483277,10,25,12,10,7,5
389447330,,unknown,grade1,,,0.68,69,Good,yes,yes,track,51.224003,17.356835,51.22545,17.351106,10,25,12,10,7,5
389447344,,unpaved,grade2,,,1.02,69,Good,yes,yes,track,51.213788,17.34978,51.219809,17.357716,12,23,12,10,7,5
390001800,,unknown,grade1,,,0.91,69,Good,yes,yes,track,50.731102,16.755337,50.73162,16.743696,10,25,12,10,7,5
390823775,,unknown,grade1,,,0.19,69,Good,yes,yes,track,50.751831,16.619609,50.752854,16.621536,10,25,12,10,7,5
391753784,,unknown,grade1,,,0.37,69,Good,yes,yes,track,51.272655,17.06188,51.269785,17.059761,10,25,12,10,7,5
391769397,Stawowa,unknown,grade1,,,0.58,69,Good,yes,yes,track,51.252086,17.097296,51.252941,17.089134,10,25,12,10,7,5
391998269,,unknown,grade1,,,0.35,69,Good,yes,yes,track,51.309283,17.004545,51.312343,17.005368,10,25,12,10,7,5
392865279,Lipowa,unknown,grade1,,,0.62,69,Good,yes,yes,track,51.313806,17.098942,51.308506,17.100764,10,25,12,10,7,5
395388659,,unknown,grade1,,,0.22,69,Good,yes,yes,track,50.994866,16.607543,50.99329,16.609445,10,25,12,10,7,5
398593399,,unknown,grade1,,,1.61,69,Good,yes,yes,track,51.304784,17.46962,51.318099,17.462119,10,25,12,10,7,5
399707314,,compacted,,,,0.1,69,Good,yes,yes,service,51.120675,16.742443,51.119884,16.741834,20,15,12,10,7,5
399893775,,unknown,grade1,,,0.13,69,Good,yes,yes,track,51.208156,16.531148,51.209028,16.532459,10,25,12,10,7,5
404963778,,unknown,grade1,,,0.15,69,Good,yes,yes,track,51.363889,17.032453,51.363492,17.034475,10,25,12,10,7,5
404972485,,unknown,grade1,,,0.35,69,Good,yes,yes,track,51.22984,17.475803,51.229954,17.480775,10,25,12,10,7,5
405557392,Stawowa,unknown,grade1,,,0.11,69,Good,yes,yes,service,51.131349,16.739486,51.130432,16.739051,10,25,12,10,7,5
406783670,,sett,grade1,,,0.11,69,Good,yes,yes,service,51.129125,17.057452,51.128578,17.058788,10,25,12,10,7,5
407976920,,unknown,grade1,,,0.33,69,Good,yes,yes,track,51.194239,17.074671,51.194246,17.076266,10,25,12,10,7,5
408975405,,paving_stones,grade1,,,0.26,69,Good,yes,yes,track,51.185201,16.885644,51.182911,16.885206,10,25,12,10,7,5
409578141,,unknown,grade1,,,0.4,69,Good,yes,yes,service,51.075295,17.47645,51.074602,17.47248,10,25,12,10,7,5
409578145,,compacted,grade3,,,0.46,69,Good,yes,yes,track,51.076787,17.446873,51.078452,17.442866,20,15,12,10,7,5
409796945,,unknown,grade1,,,0.37,69,Good,yes,yes,track,51.070625,16.694906,51.067299,16.694311,10,25,12,10,7,5
410889976,,unknown,grade1,,,0.16,69,Good,yes,yes,track,51.228406,17.252804,51.22857,17.255,10,25,12,10,7,5
412476744,Lipska,sett,grade1,,,0.11,69,Good,yes,yes,track,51.157477,17.00054,51.158312,17.001288,10,25,12,10,7,5
412476745,Lipska,sett,grade1,,,0.7,69,Good,yes,yes,track,51.152617,16.99429,51.157477,17.00054,10,25,12,10,7,5
412965742,,unknown,grade1,,,0.46,69,Good,yes,yes,track,50.75723,17.027759,50.758521,17.021833,10,25,12,10,7,5
413691750,,unknown,grade1,,,0.22,69,Good,yes,yes,track,51.493351,16.757669,51.491706,16.759354,10,25,12,10,7,5
414510485,,unknown,grade1,,,0.41,69,Good,yes,yes,track,51.211486,17.131575,51.208928,17.129439,10,25,12,10,7,5
415610289,,unknown,grade1,,,0.14,69,Good,yes,yes,service,51.369541,16.997908,51.369236,16.999924,10,25,12,10,7,5
418521642,,unknown,grade1,,,0.46,69,Good,yes,yes,track,51.027436,16.538195,51.026536,16.532499,10,25,12,10,7,5
421600445,,unknown,grade1,,,0.88,69,Good,yes,yes,track,51.380383,17.08685,51.388188,17.086939,10,25,12,10,7,5
421624087,,unknown,grade1,,,0.39,69,Good,yes,yes,track,50.717981,17.058312,50.714478,17.058114,10,25,12,10,7,5
423680710,,unknown,grade1,,,0.94,69,Good,yes,yes,track,51.186764,17.404878,51.190092,17.392443,10,25,12,10,7,5
424134667,,compacted,,,,0.28,69,Good,yes,yes,service,50.84423,17.260323,50.84466,17.256399,20,15,12,10,7,5
426753448,,unknown,grade1,,,0.15,69,Good,yes,yes,track,51.206214,17.428894,51.204995,17.427939,10,25,12,10,7,5
432593700,,unknown,grade1,,,0.1,69,Good,yes,yes,track,50.899463,16.525231,50.898678,16.525988,10,25,12,10,7,5
432791809,,concrete:plates,grade1,,,0.22,69,Good,yes,yes,track,51.041337,17.163108,51.039555,17.161718,10,25,12,10,7,5
432793060,,concrete:plates,grade1,,,1.2,69,Good,yes,yes,track,51.060038,17.140259,51.050571,17.147433,10,25,12,10,7,5
433285273,Lubczykowa,unknown,grade1,,,0.19,69,Good,yes,yes,track,51.102939,17.293077,51.101713,17.294914,10,25,12,10,7,5
434560204,,compacted,,,,0.1,69,Good,yes,yes,service,51.110676,17.045523,51.110013,17.045076,20,15,12,10,7,5
436474909,,compacted,,,,0.48,69,Good,yes,yes,track,51.523479,16.835752,51.527113,16.835037,20,15,12,10,7,5
436515382,,unknown,grade1,,,1.45,69,Good,yes,yes,track,51.41876,16.698365,51.408371,16.709695,10,25,12,10,7,5
436515402,,unknown,grade1,,,0.23,69,Good,yes,yes,track,51.417724,16.695463,51.41876,16.698365,10,25,12,10,7,5
440356260,,unknown,grade1,,,0.12,69,Good,yes,yes,track,51.101713,17.294914,51.101203,17.296442,10,25,12,10,7,5
442740580,,unknown,grade1,,,0.76,69,Good,yes,yes,track,51.331538,16.490949,51.336297,16.498545,10,25,12,10,7,5
443781992,,unknown,grade1,,,0.2,69,Good,yes,yes,track,51.064255,16.927554,51.063827,16.929064,10,25,12,10,7,5
443781996,,unknown,grade1,,,0.18,69,Good,yes,yes,track,51.064121,16.93005,51.065403,16.930561,10,25,12,10,7,5
445334702,,compacted,grade3,,,0.8,69,Good,yes,yes,track,50.807032,17.482945,50.805592,17.49406,20,15,12,10,7,5
448332291,,concrete:plates,grade1,,,0.55,69,Good,yes,yes,track,50.82871,17.349306,50.825579,17.355322,10,25,12,10,7,5
449647434,,compacted,grade3,,,0.66,69,Good,yes,yes,track,50.968407,17.563664,50.962795,17.560996,20,15,12,10,7,5
453257506,,unknown,grade1,,,0.22,69,Good,yes,yes,track,51.129817,17.365855,51.128325,17.367912,10,25,12,10,7,5
457166536,,unknown,grade1,,,0.11,69,Good,yes,yes,track,51.134089,16.350852,51.13339,16.349846,10,25,12,10,7,5
457166537,,unknown,grade1,,,0.67,69,Good,yes,yes,track,51.128311,16.345363,51.13339,16.349846,10,25,12,10,7,5
457166538,,unknown,grade1,,,0.37,69,Good,yes,yes,track,51.136886,16.35414,51.134246,16.351109,10,25,12,10,7,5
457642310,,unknown,grade1,,,0.12,69,Good,yes,yes,service,51.084281,16.498939,51.084163,16.500574,10,25,12,10,7,5
458763074,,compacted,,,,0.12,69,Good,yes,yes,service,51.100554,17.01877,51.100799,17.020441,20,15,12,10,7,5
462878155,,unknown,grade1,,,0.12,69,Good,yes,yes,track,50.799933,16.561093,50.799217,16.559907,10,25,12,10,7,5
466069017,,unknown,grade1,,,0.11,69,Good,yes,yes,service,51.174823,17.014917,51.175298,17.013569,10,25,12,10,7,5
469323542,,unknown,grade1,,,0.11,69,Good,yes,yes,track,51.08502,16.416114,51.085489,16.414795,10,25,12,10,7,5
469625197,,unknown,grade1,,,0.15,69,Good,yes,yes,track,50.974385,17.211522,50.973381,17.213032,10,25,12,10,7,5
470141117,,unknown,grade1,,,0.56,69,Good,yes,yes,track,50.816974,16.831728,50.812016,16.830417,10,25,12,10,7,5
471833230,,unknown,grade1,,,1.39,69,Good,yes,yes,track,50.780102,16.552246,50.787602,16.549129,10,25,12,10,7,5
472119244,,unknown,grade1,,,0.31,69,Good,yes,yes,track,51.438658,16.899561,51.437985,16.903879,10,25,12,10,7,5
472258554,,unknown,grade1,,,0.14,69,Good,yes,yes,track,50.79278,16.55569,50.792946,16.55769,10,25,12,10,7,5
472266436,,unknown,grade1,,,0.37,69,Good,yes,yes,track,50.808553,16.558098,50.805224,16.558505,10,25,12,10,7,5
472286524,,unknown,grade1,,,0.18,69,Good,yes,yes,track,50.798127,16.558054,50.799217,16.559907,10,25,12,10,7,5
473027237,,unknown,grade1,,,0.14,69,Good,yes,yes,track,50.672088,16.897022,50.672823,16.898564,10,25,12,10,7,5
474075824,Wesoła,unknown,grade1,,,0.23,69,Good,yes,yes,track,51.328113,16.621021,51.32609,16.620556,10,25,12,10,7,5
474449211,,unpaved,grade2,,,0.17,69,Good,yes,yes,service,51.024306,16.921072,51.025208,16.919356,12,23,12,10,7,5
474801117,Polna,unknown,grade1,,,0.32,69,Good,yes,yes,track,51.049285,17.293875,51.051846,17.291851,10,25,12,10,7,5
478309165,,unknown,grade1,,,0.94,69,Good,yes,yes,track,51.428576,16.946891,51.422014,16.946475,10,25,12,10,7,5
480950279,,compacted,,,,0.12,69,Good,yes,yes,service,51.165808,17.607539,51.165808,17.607539,20,15,12,10,7,5
480950280,,compacted,,,,0.12,69,Good,yes,yes,service,51.162761,17.610563,51.162761,17.610563,20,15,12,10,7,5
480950281,,compacted,,,,0.13,69,Good,yes,yes,service,51.157477,17.621131,51.157477,17.621131,20,15,12,10,7,5
480950282,,compacted,,,,0.36,69,Good,yes,yes,service,51.149077,17.627717,51.151996,17.626549,20,15,12,10,7,5
480950283,,compacted,,,,0.16,69,Good,yes,yes,service,51.147588,17.626154,51.148814,17.62745,20,15,12,10,7,5
480950286,,compacted,,,,0.26,69,Good,yes,yes,service,51.149627,17.620902,51.149627,17.620902,20,15,12,10,7,5
483724923,,cobblestone,grade1,,,0.15,69,Good,yes,yes,track,51.480283,17.236215,51.481415,17.235027,10,25,12,10,7,5
484308707,,dirt,grade1,,,0.13,69,Good,yes,yes,track,51.330303,16.971844,51.330084,16.973627,10,25,12,10,7,5
487041370,,unknown,grade1,,,0.13,69,Good,yes,yes,track,51.480321,16.837928,51.480779,16.836206,10,25,12,10,7,5
487326165,,unknown,grade1,,,1.2,69,Good,yes,yes,track,51.427714,16.59153,51.417221,16.594415,10,25,12,10,7,5
487401680,,unknown,grade1,,,0.24,69,Good,yes,yes,track,51.406004,17.209598,51.407755,17.211419,10,25,12,10,7,5
487502641,,unknown,grade1,,,0.4,69,Good,yes,yes,track,51.077205,16.341688,51.078881,16.346736,10,25,12,10,7,5
490186019,,unknown,grade1,,,0.49,69,Good,yes,yes,track,51.235453,16.455386,51.231369,16.453017,10,25,12,10,7,5
491792002,,unknown,grade1,,,0.1,69,Good,yes,yes,track,51.030684,16.536812,51.029814,16.536575,10,25,12,10,7,5
491792011,,unknown,grade1,,,0.95,69,Good,yes,yes,track,51.038362,16.540764,51.030029,16.537896,10,25,12,10,7,5
491793560,,unknown,grade1,,,0.18,69,Good,yes,yes,track,51.038362,16.540764,51.039931,16.54107,10,25,12,10,7,5
492821749,,unknown,grade1,,,0.14,69,Good,yes,yes,track,51.115079,16.333523,51.114088,16.334196,10,25,12,10,7,5
494979940,,compacted,,,,0.43,69,Good,yes,yes,service,51.026514,16.988113,51.030346,16.988624,20,15,12,10,7,5
496282916,,compacted,,,,0.13,69,Good,yes,yes,service,51.142098,17.368354,51.141156,17.368654,20,15,12,10,7,5
500279220,Wojskiego,unpaved,grade2,,,0.16,69,Good,yes,yes,service,50.890932,16.760958,50.891776,16.762744,12,23,12,10,7,5
503637215,,unknown,grade1,,,0.78,69,Good,yes,yes,track,51.363802,16.928176,51.360853,16.937526,10,25,12,10,7,5
504504486,,compacted,,,,0.11,69,Good,yes,yes,service,51.093946,17.024434,51.094393,17.022991,20,15,12,10,7,5
506787075,,unknown,grade1,,,0.56,69,Good,yes,yes,track,51.120956,17.362374,51.120651,17.354437,10,25,12,10,7,5
508379701,,unknown,grade1,,,0.47,69,Good,yes,yes,track,51.125106,17.363552,51.120913,17.362364,10,25,12,10,7,5
508973771,,unknown,grade1,,,0.57,69,Good,yes,yes,track,51.448408,16.892003,51.444002,16.896277,10,25,12,10,7,5
508973773,,unknown,grade1,,,0.64,69,Good,yes,yes,track,51.444002,16.896277,51.438658,16.899561,10,25,12,10,7,5
508978761,,unknown,grade1,,,0.28,69,Good,yes,yes,track,51.370639,16.940362,51.37186,16.940293,10,25,12,10,7,5
509176721,,unknown,grade1,,,0.63,69,Good,yes,yes,track,51.005495,16.57398,51.008146,16.574219,10,25,12,10,7,5
509664429,,unknown,grade1,,,0.62,69,Good,yes,yes,track,51.108913,17.482583,51.113909,17.482568,10,25,12,10,7,5
513023559,,unknown,grade1,,,0.33,69,Good,yes,yes,track,50.968548,16.686358,50.967183,16.690583,10,25,12,10,7,5
520339301,,unknown,grade1,,,0.98,69,Good,yes,yes,track,50.85565,16.743652,50.862919,16.75009,10,25,12,10,7,5
520339316,,unknown,grade1,,,0.63,69,Good,yes,yes,track,50.855147,16.738446,50.85565,16.743652,10,25,12,10,7,5
522544874,,compacted,,,,0.1,69,Good,yes,yes,service,51.177525,17.17431,51.176669,17.17449,20,15,12,10,7,5
523387245,,unknown,grade1,,,0.2,69,Good,yes,yes,track,51.214721,17.147101,51.214568,17.144491,10,25,12,10,7,5
525097993,,unknown,grade1,,,0.55,69,Good,yes,yes,track,51.176003,16.604133,51.17883,16.599619,10,25,12,10,7,5
525918915,,unknown,grade1,,,0.71,69,Good,yes,yes,track,51.0431,16.469931,51.042345,16.477769,10,25,12,10,7,5
528735448,,unknown,grade1,,,0.55,69,Good,yes,yes,track,51.10411,16.385733,51.101308,16.392139,10,25,12,10,7,5
528929004,,unknown,grade1,,,0.18,69,Good,yes,yes,track,51.071188,16.430024,51.072249,16.43196,10,25,12,10,7,5
528929951,,unknown,grade1,,,0.37,69,Good,yes,yes,track,51.07018,16.39168,51.067317,16.394469,10,25,12,10,7,5
538281137,,unknown,grade1,,,0.15,69,Good,yes,yes,track,51.428311,16.901383,51.429364,16.901222,10,25,12,10,7,5
541380831,,unknown,grade1,,,0.11,69,Good,yes,yes,track,50.833679,16.501803,50.834244,16.503045,10,25,12,10,7,5
541702854,,unknown,grade1,,,0.13,69,Good,yes,yes,track,50.831988,16.505816,50.831751,16.507243,10,25,12,10,7,5
541714054,,unknown,grade1,,,0.24,69,Good,yes,yes,service,50.827016,16.490367,50.827619,16.490317,10,25,12,10,7,5
541714055,,unknown,grade1,,,0.13,69,Good,yes,yes,track,50.82735,16.491012,50.827018,16.491342,10,25,12,10,7,5
541714057,,unknown,grade1,,,0.17,69,Good,yes,yes,track,50.826656,16.491142,50.82754,16.491715,10,25,12,10,7,5
541714063,,unknown,grade1,,,0.12,69,Good,yes,yes,track,50.825369,16.491424,50.825833,16.489988,10,25,12,10,7,5
542648238,,unknown,grade1,,,0.25,69,Good,yes,yes,track,50.851004,16.519062,50.851186,16.515573,10,25,12,10,7,5
542648239,,unknown,grade1,,,0.12,69,Good,yes,yes,track,50.851186,16.515573,50.851816,16.515325,10,25,12,10,7,5
542755328,,unknown,grade1,,,1.62,69,Good,yes,yes,track,50.734463,16.667138,50.730714,16.664038,10,25,12,10,7,5
543898606,,unknown,grade1,,,0.1,69,Good,yes,yes,service,50.817799,16.502832,50.818316,16.503906,10,25,12,10,7,5
544389637,,unpaved,grade2,,,0.15,69,Good,yes,yes,service,51.246728,17.045908,51.246961,17.0475,12,23,12,10,7,5
544389644,,unpaved,grade2,,,0.21,69,Good,yes,yes,service,51.255148,17.062431,51.254899,17.059463,12,23,12,10,7,5
544764020,,unknown,grade1,,,0.1,69,Good,yes,yes,track,51.034236,16.566903,51.033373,16.566779,10,25,12,10,7,5
551944785,,unknown,grade1,,,0.16,69,Good,yes,yes,service,50.83548,16.497714,50.836891,16.497881,10,25,12,10,7,5
553723645,,unknown,grade1,,,0.1,69,Good,yes,yes,track,51.158825,17.030721,51.159678,17.03095,10,25,12,10,7,5
562033635,,compacted,,,,0.12,69,Good,yes,yes,service,51.072266,16.983866,51.072443,16.982163,20,15,12,10,7,5
571432773,,compacted,,,,0.11,69,Good,yes,yes,track,51.03857,17.07196,51.037859,17.072982,20,15,12,10,7,5
571481978,,unknown,grade1,,,0.26,69,Good,yes,yes,track,51.077387,17.130947,51.079601,17.129975,10,25,12,10,7,5
574521302,,compacted,,,,0.16,69,Good,yes,yes,service,51.169008,16.597439,51.16965,16.59544,20,15,12,10,7,5
575284629,Biały Kąt,compacted,,,,0.16,69,Good,yes,yes,track,51.116986,16.985558,51.115645,16.984656,20,15,12,10,7,5
580349949,,concrete:plates,grade1,,,0.12,69,Good,yes,yes,track,50.81662,17.348154,50.817378,17.346881,10,25,12,10,7,5
583792061,,unknown,grade1,,,0.28,69,Good,yes,yes,track,51.17721,16.745568,51.179689,16.746187,10,25,12,10,7,5
589701736,,compacted,,,,0.1,69,Good,yes,yes,service,51.027865,17.3126,51.028553,17.312407,20,15,12,10,7,5
589701737,,compacted,,,,0.11,69,Good,yes,yes,service,51.029025,17.31255,51.028085,17.312268,20,15,12,10,7,5
589989072,,unknown,grade1,,,0.4,69,Good,yes,yes,track,51.177787,17.037495,51.176553,17.04136,10,25,12,10,7,5
590161239,Brzozowa,compacted,,,,0.15,69,Good,yes,yes,service,51.281118,16.70324,51.279912,16.704236,20,15,12,10,7,5
590170962,Wrzosowa,unknown,grade1,,,0.16,69,Good,yes,yes,service,51.289173,17.040172,51.288172,17.041743,10,25,12,10,7,5
591165564,Kukułcza,unknown,grade1,,,0.28,69,Good,yes,yes,track,51.022468,17.305933,51.020193,17.304347,10,25,12,10,7,5
591338851,,compacted,,,,0.14,69,Good,yes,yes,service,51.033588,17.319081,51.034805,17.319446,20,15,12,10,7,5
592863852,,unknown,grade1,,,0.65,69,Good,yes,yes,track,51.075531,16.464287,51.074781,16.455323,10,25,12,10,7,5
598505299,,unknown,grade1,,,0.16,69,Good,yes,yes,track,51.270149,17.10484,51.270447,17.10704,10,25,12,10,7,5
599036062,,concrete:plates,grade1,,,0.17,69,Good,yes,yes,service,51.161785,17.270904,51.162567,17.268845,10,25,12,10,7,5
601365120,,unknown,grade1,,,0.4,69,Good,yes,yes,track,51.012497,16.438916,51.010972,16.444129,10,25,12,10,7,5
601619419,,unknown,grade1,,,0.11,69,Good,yes,yes,service,51.168876,16.963995,51.169665,16.964971,10,25,12,10,7,5
602905470,,unknown,grade1,,,0.16,69,Good,yes,yes,service,51.328506,17.075602,51.327584,17.077199,10,25,12,10,7,5
603263849,,unpaved,grade2,,,0.12,69,Good,yes,yes,service,51.365803,17.140829,51.36681,17.141268,12,23,12,10,7,5
608695315,,unknown,grade1,,,0.17,69,Good,yes,yes,service,51.334663,17.050314,51.336191,17.050377,10,25,12,10,7,5
608695316,,unknown,grade1,,,0.78,69,Good,yes,yes,track,51.334366,17.049054,51.333967,17.058101,10,25,12,10,7,5
609945652,,concrete:plates,grade1,,,0.11,69,Good,yes,yes,track,50.863597,17.59386,50.862771,17.594669,10,25,12,10,7,5
609945657,,concrete:plates,grade1,,,0.93,69,Good,yes,yes,track,50.863281,17.594297,50.85834,17.604951,10,25,12,10,7,5
610908577,,unknown,grade1,,,1.03,69,Good,yes,yes,track,50.738323,17.204376,50.731226,17.195386,10,25,12,10,7,5
610916503,,unknown,grade1,,,0.21,69,Good,yes,yes,track,50.817452,17.137366,50.815611,17.136862,10,25,12,10,7,5
611506421,Błękitna,compacted,,,,0.27,69,Good,yes,yes,service,50.988606,16.937021,50.989198,16.933323,20,15,12,10,7,5
612772451,,unknown,grade1,,,0.15,69,Good,yes,yes,track,50.773144,17.154571,50.773085,17.156546,10,25,12,10,7,5
613829428,,unknown,grade1,,,0.67,69,Good,yes,yes,track,50.733806,17.224483,50.728531,17.219938,10,25,12,10,7,5
615527865,,sett,grade1,,,0.19,69,Good,yes,yes,track,50.821258,17.272599,50.820419,17.270767,10,25,12,10,7,5
616369200,,compacted,grade3,,,0.12,69,Good,yes,yes,track,51.145717,17.07968,51.145441,17.081236,20,15,12,10,7,5
617847588,,concrete:plates,grade1,,,0.11,69,Good,yes,yes,track,51.09827,17.115554,51.098898,17.116715,10,25,12,10,7,5
618315034,,unknown,grade1,,,0.45,69,Good,yes,yes,track,50.994308,16.959493,50.99024,16.959548,10,25,12,10,7,5
620159889,,unknown,grade1,,,0.13,69,Good,yes,yes,track,51.110712,16.897984,51.110063,16.899409,10,25,12,10,7,5
621733415,Na Uboczu,unknown,grade1,,,0.12,69,Good,yes,yes,service,51.296231,17.083072,51.297249,17.083412,10,25,12,10,7,5
621794553,,unknown,grade1,,,0.2,69,Good,yes,yes,track,51.266183,17.130912,51.267756,17.132206,10,25,12,10,7,5
625984820,Potokowa,unknown,grade1,,,0.28,69,Good,yes,yes,track,50.852326,16.45962,50.854491,16.461493,10,25,12,10,7,5
631212356,,unknown,grade1,,,0.24,69,Good,yes,yes,track,51.459407,16.929605,51.461475,16.930524,10,25,12,10,7,5
632853212,,concrete:plates,grade1,,,0.41,69,Good,yes,yes,track,51.080643,17.100832,51.078662,17.102996,10,25,12,10,7,5
632853219,,unknown,grade1,,,0.37,69,Good,yes,yes,track,51.078662,17.102996,51.077086,17.106703,10,25,12,10,7,5
632853225,,concrete:plates,grade1,,,0.14,69,Good,yes,yes,track,51.073415,17.106649,51.073403,17.108215,10,25,12,10,7,5
632858644,,concrete:plates,grade1,,,0.42,69,Good,yes,yes,track,51.087485,17.093835,51.090899,17.095416,10,25,12,10,7,5
638483864,,unknown,grade1,,,0.29,69,Good,yes,yes,service,51.050419,17.102121,51.048185,17.104295,10,25,12,10,7,5
655860571,Ceramiczna,unknown,grade1,,,0.34,69,Good,yes,yes,track,50.944485,16.508198,50.946955,16.505238,10,25,12,10,7,5
659687920,,unknown,grade1,,,0.11,69,Good,yes,yes,service,50.84799,16.503603,50.848694,16.503074,10,25,12,10,7,5
665153223,,unknown,grade1,,,0.35,69,Good,yes,yes,track,50.881368,16.499836,50.88338,16.498948,10,25,12,10,7,5
665153227,,unknown,grade1,,,0.3,69,Good,yes,yes,track,50.883475,16.497676,50.886141,16.498107,10,25,12,10,7,5
666301715,,unknown,grade1,,,0.17,69,Good,yes,yes,service,50.832042,16.506756,50.833072,16.505766,10,25,12,10,7,5
666302516,,unknown,grade1,,,0.12,69,Good,yes,yes,track,50.831478,16.508449,50.831035,16.509619,10,25,12,10,7,5
671500424,Lipska,sett,grade1,,,0.24,69,Good,yes,yes,track,51.158312,17.001288,51.160313,17.002061,10,25,12,10,7,5
674701825,,compacted,grade3,,,1.22,69,Good,yes,yes,track,50.834483,17.352329,50.832422,17.368902,20,15,12,10,7,5
677962670,,unknown,grade1,,,0.16,69,Good,yes,yes,track,51.265025,16.495959,51.265101,16.493868,10,25,12,10,7,5
680420425,,compacted,,,,0.11,69,Good,yes,yes,service,51.073857,17.695236,51.073769,17.69682,20,15,12,10,7,5
680420427,,compacted,,,,0.11,69,Good,yes,yes,service,51.073141,17.695072,51.073066,17.696642,20,15,12,10,7,5
680757578,,sett,grade1,,,0.15,69,Good,yes,yes,track,51.087456,16.97591,51.087169,16.978045,10,25,12,10,7,5
682861270,,concrete:plates,grade1,,,0.12,69,Good,yes,yes,service,51.1625,17.149936,51.162385,17.151027,10,25,12,10,7,5
683891729,,unknown,grade1,,,0.12,69,Good,yes,yes,track,51.321917,16.991788,51.322644,16.991843,10,25,12,10,7,5
685527140,,unknown,grade1,,,0.66,69,Good,yes,yes,track,51.240317,17.035726,51.234448,17.035167,10,25,12,10,7,5
686143229,,unknown,grade1,,,0.19,69,Good,yes,yes,track,51.478923,17.29867,51.480493,17.297813,10,25,12,10,7,5
686683301,,unpaved,grade2,,,0.43,69,Good,yes,yes,track,51.372214,16.901332,51.370499,16.906866,12,23,12,10,7,5
694050163,,unknown,grade1,,,0.27,69,Good,yes,yes,track,51.341323,16.977428,51.343489,16.978641,10,25,12,10,7,5
698771551,,compacted,,,,0.37,69,Good,yes,yes,service,51.11172,17.176579,51.113006,17.172706,20,15,12,10,7,5
699762236,,unknown,grade1,,,0.23,69,Good,yes,yes,track,51.425436,16.898475,51.426594,16.897703,10,25,12,10,7,5
701862321,Południowa,unknown,grade1,,,0.41,69,Good,yes,yes,track,51.190092,17.392443,51.190158,17.387957,10,25,12,10,7,5
702034755,,dirt,grade1,,,0.35,69,Good,yes,yes,track,51.307462,17.08408,51.310037,17.086513,10,25,12,10,7,5
702139782,,unknown,grade1,,,0.33,69,Good,yes,yes,track,51.190219,17.211868,51.187353,17.210546,10,25,12,10,7,5
705807236,,unknown,grade1,,,1.6,69,Good,yes,yes,track,51.351503,16.483776,51.338244,16.488273,10,25,12,10,7,5
705807237,,unknown,grade1,,,0.12,69,Good,yes,yes,track,51.352124,16.483788,51.35116,16.483795,10,25,12,10,7,5
705807238,,unknown,grade1,,,1.48,69,Good,yes,yes,track,51.351771,16.483755,51.363911,16.479051,10,25,12,10,7,5
706321941,,cobblestone,grade1,,,0.11,69,Good,yes,yes,track,50.922982,17.215974,50.923822,17.215241,10,25,12,10,7,5
734002977,,compacted,grade3,,,0.45,69,Good,yes,yes,track,51.27718,16.929203,51.278411,16.924531,20,15,12,10,7,5
754588789,,unknown,grade1,,,0.29,69,Good,yes,yes,track,51.537293,17.233783,51.534737,17.23464,10,25,12,10,7,5
765756142,Ptasia,unknown,grade1,,,0.25,69,Good,yes,yes,track,51.314753,17.237302,51.313811,17.240529,10,25,12,10,7,5
768555706,Polna,unknown,grade1,,,0.25,69,Good,yes,yes,service,51.047218,17.295218,51.049285,17.293875,10,25,12,10,7,5
768555708,,unknown,grade1,,,0.3,69,Good,yes,yes,track,51.050067,17.291105,51.052152,17.291442,10,25,12,10,7,5
771413544,,unknown,grade1,,,0.19,69,Good,yes,yes,track,51.152044,16.93388,51.153432,16.935547,10,25,12,10,7,5
776863401,Starobaśniowa,unknown,grade1,,,0.13,69,Good,yes,yes,service,51.014991,16.99126,51.015335,16.989495,10,25,12,10,7,5
